date,symbol,open,high,low,close,volume
2022-01-05,PNJ,65.38,65.79,64.76,64.76,570300
2022-01-06,PNJ,64.83,65.31,64.36,64.42,289000
2022-01-07,PNJ,64.42,64.42,63.74,63.95,298900
2022-01-10,PNJ,63.88,63.88,63.33,63.47,533400
2022-01-11,PNJ,63.47,64.36,62.93,64.08,386400
2022-01-12,PNJ,64.08,64.08,63.06,63.13,466400
2022-01-13,PNJ,65.38,65.38,63.4,64.08,331900
2022-01-14,PNJ,62.45,64.22,62.45,63.95,288800
2022-01-17,PNJ,63.4,64.02,63.06,63.67,508200
2022-01-18,PNJ,62.79,63.67,62.72,63.54,348000
2022-01-19,PNJ,63.47,63.74,62.65,63.74,335700
2022-01-20,PNJ,63.33,64.36,63.33,64.29,378900
2022-01-21,PNJ,64.36,65.04,64.29,65.04,715300
2022-01-24,PNJ,65.04,66.94,64.08,65.99,870600
2022-01-25,PNJ,65.92,66.4,65.11,66.06,647300
2022-01-26,PNJ,66.47,68.78,65.92,68.78,1869600
2022-01-27,PNJ,68.1,69.12,68.03,68.78,921300
2022-01-28,PNJ,68.1,70.83,68.1,70.83,1007200
2022-02-07,PNJ,70.55,73.55,70.55,73.07,1212900
2022-02-08,PNJ,72.26,72.94,70.83,71.51,781500
2022-02-09,PNJ,71.44,71.44,70.14,70.35,1122700
2022-02-10,PNJ,70.49,70.62,69.19,70.35,825900
2022-02-11,PNJ,70.14,72.53,69.46,71.37,534900
2022-02-14,PNJ,71.51,71.57,70.89,71.23,533200
2022-02-15,PNJ,70.76,72.12,70.62,71.85,619800
2022-02-16,PNJ,71.51,72.6,71.17,72.39,758900
2022-02-17,PNJ,72.53,73.48,72.39,73.48,924600
2022-02-18,PNJ,72.87,74.16,72.87,72.87,570600
2022-02-21,PNJ,72.87,72.87,71.44,72.53,693400
2022-02-22,PNJ,72.46,76.95,71.57,74.91,2820800
2022-02-23,PNJ,74.91,77.3,74.23,74.64,1149100
2022-02-24,PNJ,74.84,76.82,74.23,74.23,1782700
2022-02-25,PNJ,74.23,74.91,72.46,73.41,1606000
2022-02-28,PNJ,72.87,74.03,70.14,70.14,2289000
2022-03-01,PNJ,69.53,72.19,69.53,71.51,1145900
2022-03-02,PNJ,71.51,71.51,68.65,70.42,1214800
2022-03-03,PNJ,70.83,71.51,69.46,70.83,833500
2022-03-04,PNJ,69.94,72.8,69.94,72.32,1595700
2022-03-07,PNJ,73.42,76.7,73.42,73.96,3113000
2022-03-08,PNJ,74.65,75.33,72.25,72.59,1354300
2022-03-09,PNJ,73.28,76.7,73.01,75.68,2295500
2022-03-10,PNJ,74.99,74.99,73.42,74.17,1106500
2022-03-11,PNJ,73.28,73.96,70.95,71.57,1323700
2022-03-14,PNJ,71.09,71.09,67.46,67.46,1989500
2022-03-15,PNJ,68.14,70.54,67.53,70.47,818900
