date,symbol,open,high,low,close,volume
2019-10-28,VNM,81.39,81.93,80.84,80.97,558360
2019-10-29,VNM,80.91,81.63,80.84,81.15,520280
2019-10-30,VNM,81.33,81.57,79.27,79.88,1301690
2019-10-31,VNM,79.88,79.88,77.94,78.67,2550480
2019-11-01,VNM,78.79,80.48,78.79,80.12,969370
2019-11-04,VNM,80.48,80.48,79.03,79.45,1407970
2019-11-05,VNM,79.45,79.45,78.18,78.18,1876790
2019-11-06,VNM,78.06,78.97,77.76,78.73,1184100
2019-11-07,VNM,78.36,78.55,77.88,78.12,866170
2019-11-08,VNM,78.12,78.85,78.0,78.18,1193130
2019-11-11,VNM,78.18,78.79,78.06,78.24,645500
2019-11-12,VNM,78.24,78.24,77.03,77.15,1934480
2019-11-13,VNM,77.15,77.15,75.88,75.94,1956940
2019-11-14,VNM,76.25,76.49,76.0,76.19,695470
2019-11-15,VNM,76.25,76.25,72.62,74.43,2384360
2019-11-18,VNM,74.43,74.67,72.86,73.1,1671470
2019-11-19,VNM,72.86,75.28,72.86,75.28,1078610
2019-11-20,VNM,75.34,75.52,74.61,75.04,1150700
2019-11-21,VNM,74.73,74.91,73.64,73.83,1395000
2019-11-22,VNM,74.07,74.55,73.4,73.52,719680
2019-11-25,VNM,73.95,74.61,72.98,74.37,680740
2019-11-26,VNM,74.37,75.04,74.25,74.43,971390
2019-11-27,VNM,74.85,74.85,73.89,73.89,366920
2019-11-28,VNM,73.89,74.01,72.86,73.89,1107720
2019-11-29,VNM,73.83,74.07,73.34,73.52,549840
2019-12-02,VNM,73.52,73.52,71.59,71.59,1489150
2019-12-03,VNM,71.28,71.28,70.26,70.44,1422610
2019-12-04,VNM,70.44,71.89,70.44,71.89,693700
2019-12-05,VNM,72.43,72.43,71.28,71.28,694150
2019-12-06,VNM,71.34,71.34,70.38,70.38,937120
2019-12-09,VNM,70.38,71.53,70.38,71.47,766050
2019-12-10,VNM,71.47,71.83,71.1,71.53,850090
2019-12-11,VNM,71.22,71.77,70.98,71.77,793940
2019-12-12,VNM,72.01,72.31,71.95,72.13,701380
2019-12-13,VNM,72.19,72.55,71.4,71.4,564680
2019-12-16,VNM,71.71,71.89,71.22,71.83,751280
2019-12-17,VNM,71.89,71.89,70.86,70.86,829630
2019-12-18,VNM,71.04,72.01,70.98,71.77,1400340
2019-12-19,VNM,71.77,72.62,71.77,72.43,1582510
2019-12-20,VNM,72.62,72.8,72.31,72.62,1822570
2019-12-23,VNM,72.62,72.62,71.4,71.4,786100
2019-12-24,VNM,71.4,71.89,71.4,71.77,577000
2019-12-25,VNM,72.31,72.31,71.22,71.4,541190
2019-12-26,VNM,71.9,72.02,71.41,71.41,345150
2019-12-27,VNM,71.41,72.32,70.8,72.14,383460
2019-12-30,VNM,71.9,72.02,71.1,71.1,672140
2019-12-31,VNM,72.63,72.63,71.04,71.1,387640
2020-01-02,VNM,71.41,72.14,71.1,71.96,352700
2020-01-03,VNM,72.14,72.63,72.14,72.2,625390
2020-01-06,VNM,72.14,72.14,71.28,71.65,495910
2020-01-07,VNM,71.71,72.51,71.71,72.32,459520
2020-01-08,VNM,72.32,72.51,71.71,72.51,837710
2020-01-09,VNM,72.63,72.93,72.26,72.38,624130
2020-01-10,VNM,72.38,72.75,72.26,72.57,596280
2020-01-13,VNM,72.63,72.63,71.65,71.65,412880
2020-01-14,VNM,71.65,72.08,71.47,71.9,335180
2020-01-15,VNM,71.9,71.96,71.53,71.9,681740
2020-01-16,VNM,71.9,72.32,71.53,72.14,545090
2020-01-17,VNM,72.14,72.38,71.9,72.38,375030
2020-01-20,VNM,72.63,72.75,72.26,72.63,493600
2020-01-21,VNM,72.63,74.4,72.38,73.85,853940
2020-01-22,VNM,74.4,74.4,73.85,74.03,794440
2020-01-30,VNM,72.63,73.12,70.92,71.16,1533720
2020-01-31,VNM,71.04,71.16,66.22,66.22,1915820
2020-02-03,VNM,61.95,67.44,61.64,66.1,2289150
2020-02-04,VNM,67.07,67.13,63.53,64.08,1869040
2020-02-05,VNM,64.94,65.73,63.05,65.06,1545750
2020-02-06,VNM,64.69,66.28,64.63,65.61,2137020
2020-02-07,VNM,65.73,67.44,65.67,67.26,1523380
2020-02-10,VNM,66.52,66.77,65.49,66.52,910510
2020-02-11,VNM,66.52,66.52,65.3,65.43,885960
2020-02-12,VNM,65.91,65.91,65.43,65.43,838170
2020-02-13,VNM,65.43,65.61,65.06,65.24,713560
2020-02-14,VNM,65.43,65.55,65.06,65.06,708080
2020-02-17,VNM,65.18,65.67,65.18,65.61,623350
2020-02-18,VNM,65.79,65.79,64.27,64.39,1078500
2020-02-19,VNM,64.08,65.12,64.08,64.94,747510
2020-02-20,VNM,65.3,65.61,64.88,64.94,624620
2020-02-21,VNM,65.61,66.77,65.61,66.22,1484500
2020-02-24,VNM,65.3,65.79,64.69,64.94,954600
2020-02-25,VNM,64.88,66.22,64.69,65.91,1200220
2020-02-26,VNM,65.12,65.12,64.08,64.08,1346630
2020-02-27,VNM,64.08,65.55,63.35,65.55,863890
2020-02-28,VNM,64.27,64.75,62.86,63.78,1437350
